,favorite_count,retweeted,truncated,is_quote_status,in_reply_to_user_id,retweet_count,in_reply_to_status_id,id,lang,in_reply_to_status_id_str,quoted_status_id,id_str,full_text,source_url,in_reply_to_screen_name,favorited,possibly_sensitive,quoted_status_id_str,source,in_reply_to_user_id_str,author,author_id
387,0.0,False,False,False,396897622.0,0.0,1.20798847050283e+18,1.2080203649887478e+18,es,1207988470502830082,,1208020364988747776,@Flunitrazepam37 @reginaphalang8 @UninorteCO Feminazis en potencia. Esa carrera las vuelve así conozco muchas,http://twitter.com/download/android,Flunitrazepam37,False,,,Twitter for Android,396897622,jsfranco5,3069131829
388,0.0,False,False,False,915189157.0,0.0,1.209838221120721e+18,1.209906796497965e+18,es,1209838221120720896,,1209906796497965056,"@bolitasdegato @boicoatiara @cherro01 @IvoPompolo @miamicaelagc Por esas cosas es que nunca deberían eliminar lo de la foto 😂

Imagínate que te toca una mina que en la foto tiene el ""flequillo de feminazi"" y los diez mil aretes. Jshsjahajajaha",https://mobile.twitter.com,bolitasdegato,False,,,Twitter Web App,915189157,SLuisMiguel,195241330
389,0.0,False,False,False,550581106.0,0.0,1.2074415223434609e+18,1.207959842192855e+18,es,1207441522343460864,,1207959842192855040,@reginaphalang8 @UninorteCO Hasta donde llegan las feminazis jajaja son pateticas,http://twitter.com/download/android,camilavisbal,False,,,Twitter for Android,550581106,ManuelFpeki,4486202903
390,1.0,False,False,False,1.1943823372634522e+18,0.0,1.2080097879270932e+18,1.208020590289916e+18,es,1208009787927093253,,1208020590289915905,"@Cuelebre_Astur @AgoizS @NacionDigital2 Ya mismo las feminazis catalanas estarán orando 5 veces al día, no comerán más cerdo, usarán hiyab y no saldrán de la casa para que no las muelan a palos los amigos guays musulmanes.",https://mobile.twitter.com,Cuelebre_Astur,False,,,Twitter Web App,1194382337263452160,rastro_historia,1180775666939240448
391,3.0,False,False,True,,0.0,,1.2109547608216576e+18,es,,1.2107050869613773e+18,1210954760821657600,"Feministas y ""feminazis"" necesitan tratamientos médicos de psiquiatras y sicólogos, y, aún así,  es dudoso que quieran regenerar sus cabezas y sus almas retorcidas. https://t.co/IxsXB4ERBT",http://twitter.com/download/android,,False,False,1210705086961377281,Twitter for Android,,BruceLe52588508,1184987269876387840
392,0.0,False,False,False,126089049.0,0.0,1.2092103280447242e+18,1.2092140611597107e+18,es,1209210328044724229,,1209214061159710720,"Bonito expresar una opinión sin ser ofendido por ¡#twitter, #Feminazis, #politicos, #23Dic, #twitternoesreddeodio ! Triste leer comentarios sobre twits que no gustan y acosar al que expreso su idea, muy triste. Seamos mas gente y menos ofensivos 😉. Comprensión por favor 👍",http://twitter.com/download/android,Rucagimo,False,,,Twitter for Android,126089049,Rucagimo,126089049
393,1.0,False,False,False,,1.0,,1.2109794488052982e+18,es,,,1210979448805298176,"Con el video de la flaca q es policía, por ahí leí que las feminazis culpan a los hombres de que le hayan abierto proceso, que mierda con esas cojudas? Vayan a reclamar a las cabezas de la PNP, cojudas de mierda",http://twitter.com/download/android,,False,,,Twitter for Android,,PachecoLudena,2171203944
394,0.0,False,False,False,100731315.0,0.0,1.2091643620339098e+18,1.2092234132455997e+18,es,1209164362033909761,,1209223413245599745,"@ActualidadRT A ver para cuando las feministas, perdón quise decir feminazis *aclaro los grupos que acumulan popularidad mediática son grupos feminazis no feministas* hablarán o agradecerán por el actuar de este macho",http://twitter.com/download/android,ActualidadRT,False,,,Twitter for Android,100731315,DKY_CLandestinO,1653282698
395,1.0,False,False,True,,0.0,,1.2091176210330952e+18,es,,1.2089240995542303e+18,1209117621033095168,Esto es una puta Feminazi. Vamos a empezar a llamar las cosas por su nombre. https://t.co/IIMIBLQlmW,http://twitter.com/download/android,,False,False,1208924099554230272,Twitter for Android,,adr_bt,251749498
396,0.0,False,False,False,1.2015756078444257e+18,0.0,1.2105416267975598e+18,1.2106261271794565e+18,es,1210541626797559808,,1210626127179456512,"@ConocelosPeru Cuales son las ""alarmates"" cifras de ""abuso sexual""? Donde están esos ""alarmantes números""?
Basta de manipulación y de propaganda feminazi.",https://mobile.twitter.com,ConocelosPeru,False,,,Twitter Web App,1201575607844425728,crisjoelr1,738594621010251782
397,0.0,False,False,False,860097246.0,0.0,1.2102341053146276e+18,1.210880646438101e+18,es,1210234105314627585,,1210880646438100994,"@liatrueba La comunidad LBGT...... tiene dentro de sus filas a mucha gente que le hace daño en su lucha, porque mezclan cosas, lo mismo ocurre con las feminazis que para ellas todos somos violadores, machistas y retrógrados.",http://twitter.com/download/android,liatrueba,False,,,Twitter for Android,860097246,elprofe275,1140364094
398,0.0,False,False,False,2771381947.0,0.0,1.21000868725282e+18,1.2105627276405432e+18,es,1210008687252819968,,1210562727640543233,"@ealim_hurin2019 @Priss33898457 Ningúna, todas son feminazis acomplejadas... Punto",http://twitter.com/download/android,ealim_hurin2019,False,,,Twitter for Android,2771381947,logorex,353883138
399,0.0,False,False,False,276334392.0,0.0,1.2080106661806653e+18,1.2080329190019482e+18,es,1208010666180665344,,1208032919001948164,@rollyherrera Rei hizo mas por el respeto a las mujeres que todas las feminazis del mundo juntas.,http://twitter.com/download/android,rollyherrera,False,,,Twitter for Android,276334392,ernestoq,19863078
400,2.0,False,False,False,,0.0,,1.2088352627107963e+18,es,,,1208835262710796288,"Ya me da miedo joder la vida acá , vaya coger una feminazi estúpida desequilibrada mental a irle con cuentos a mi señora",http://twitter.com/download/android,,False,,,Twitter for Android,,ElOgro09,83512293
401,0.0,False,False,False,193605731.0,0.0,1.2086692659576627e+18,1.2090703351879352e+18,es,1208669265957662721,,1209070335187935232,"@Chimpatazas @FonsiLoaiza Otra feminazi, sois incongruentes totalmente, no fue víctima por llevar una bandera y se agredida?, uyss claro q era una bandera, de España si fuese la anticonstitucional republicana, horrorosa por cierto, sería otra cosa. vetdad?",http://twitter.com/download/android,Chimpatazas,False,,,Twitter for Android,193605731,palomagmezprez,430252912
402,1.0,False,False,False,602235769.0,0.0,1.2132413261725942e+18,1.2135229053064233e+18,es,1213241326172594177,,1213522905306423304,@shababaty Y xq no van alla las feminazis a cantar y bailar en pelotas?? Ahhh es q son feminazis pero no cojudos alla las revientan,http://twitter.com/download/android,shababaty,False,,,Twitter for Android,602235769,LochoRestaruant,750710392368799744
403,3.0,False,False,False,,2.0,,1.2100429807128125e+18,es,,,1210042980712812550,"Si a las feministas tanto les molesta Twitter y hombres en general ¡Ellas son sumamente independientes son el alfa y omega de nuestra sociedad¡ pueden crear un red social ""FEMINAZI"" y así dejan de joder al resto q no compartimos su enfermo pensamiento lleno odio y resentimiento.",http://twitter.com/download/android,,False,,,Twitter for Android,,diegosolis1987,752886352237264896
404,0.0,False,False,True,,0.0,,1.2092407667965542e+18,es,,1.2092397608097341e+18,1209240766796554240,A ver feminazis las veo hablando del tema... https://t.co/D4p45bymkZ,http://twitter.com/download/android,,False,False,1209239760809734151,Twitter for Android,,el_Koalinha,79173739
405,0.0,False,False,False,,0.0,,1.2105830022056223e+18,es,,,1210583002205622272,Que pensaran las feminazis al ver la hermosura y presencia dominante del patriarcado opresor? Ummm https://t.co/adCWxDNA9u,http://twitter.com/download/android,,False,False,,Twitter for Android,,wilandres25,128079588
406,0.0,False,False,False,205930411.0,0.0,1.2085205023833907e+18,1.2092390842935951e+18,es,1208520502383390720,,1209239084293595137,"@silvitabuendia Sabia que la persona que la asesinó fue la madre ? A mas de feminazi, es una perfecta pendeja",http://twitter.com/download/android,silvitabuendia,False,,,Twitter for Android,205930411,ecuclick,865044326740619264
407,2.0,False,False,True,,1.0,,1.2090928088265974e+18,es,,1.2076211415248118e+18,1209092808826597376,Dónde están las feminazis? Si pueden etiqueten a su feminazi favorita. https://t.co/A3UQgwc1tB,http://twitter.com/download/iphone,,False,False,1207621141524811778,Twitter for iPhone,,lisbprieto,49993715
408,1.0,False,False,False,490889316.0,0.0,1.2091367828073882e+18,1.2093011718417736e+18,es,1209136782807388161,,1209301171841773575,"@RosmiRequena @Mata_JoseLuis Nos tuvimos que calar,a las feminazis empelotas, cantando pendejadas y con su ""selva"".. Ahora joden, porque pan@s muestren con orgullo sus hallacas.. NO JODAN",http://twitter.com/download/android,RosmiRequena,False,,,Twitter for Android,490889316,GregPenzz,966535020814000128
409,1.0,False,False,False,1.0058427044362117e+18,0.0,1.2088604258713518e+18,1.2091649543996416e+18,es,1208860425871351810,,1209164954399641600,@Waskara4 @ArlencitaCast @bolivar_abg @Atego16 @E1Nacionalista @gel_sas @Katilieva @Martha_Elena16 @sal_whee @CamilaPlomo @HoChiMinhF Haganlo por la mala vamos a ver quien sale llorando loca feminazis,https://mobile.twitter.com,Waskara4,False,,,Twitter Web App,1005842704436211714,martin17885255,928042042768482304
410,20.0,False,False,False,2201623465.0,14.0,,1.211009491967316e+18,es,,,1211009491967315969,"@vox_es reparte en Sevilla réplicas de fetos de 14 semanas en una campaña contra el aborto.

Las feminazis rabian de odio.

No soportan ver la realidad. Lo que llaman células, es una persona. Y lo que llaman dcho, es un asesinato.

Gracias VOX por dar voz a los que no la tienen.",http://twitter.com/download/android,vox_es,False,,,Twitter for Android,2201623465,ElSrDerecha,801507577976725504
411,0.0,False,False,True,,0.0,,1.2044288576354918e+18,es,,1.204161637269332e+18,1204428857635491840,"¿Feminismo? No. Barbarie. Cultura feminazi; delincuentes que agreden a personas por su sexo. Violencia contra semejamtes que como toda violencia merece y debe ser condenada y castigada por ley, tenga su origen en  un hombre o en una mujer. Eso es igualdad de genero. https://t.co/bGvdmHX1YW",http://twitter.com/download/android,,False,False,1204161637269331968,Twitter for Android,,arturoaraujom,1354486166
412,0.0,False,False,True,,0.0,,1.2049395716303995e+18,es,,1.204257302670463e+18,1204939571630399488,"Si tu novia no se pone así cuando le pidas matrimonio dejala,escupela y sal corriendo que perdiste buco tiempo ahí x gusto brother.

Lo de escupir era jodiendo x si alguna feminazi salio herida por mi comentario https://t.co/dbhzucI0L1",http://twitter.com/download/android,,False,False,1204257302670462977,Twitter for Android,,JeanPi507,195148848
413,0.0,False,False,True,,0.0,,1.2109902793412936e+18,es,,1.2106994583522386e+18,1210990279341293573,"Dedicado a todas las #FEMINAZIS 
@YoSoyDiamante12 @JulietaSagnay @DocLuis_Litardo @santhros @piipoo7 @ElianaCabrera9 https://t.co/vMCyJOFvE0",http://twitter.com/download/android,,False,False,1210699458352238592,Twitter for Android,,Astrea1014,273739728
414,0.0,False,False,False,,0.0,,1.2044132936888115e+18,es,,,1204413293688811520,"Es innegable la superioridad moral del Indie. Solo Conociendo Rusia y la feminazi de Barbi Recanati en la asunción de Bigote, el resto son todos artistas rancios",https://mobile.twitter.com,,False,,,Twitter Web App,,chabontipito,55455958
415,0.0,False,False,False,,0.0,,1.2046048630967296e+18,es,,,1204604863096729601,Pobrecita ella quiere ser feminazi pero hay un macho espesándola en casa 🤭🤭🤭😂😂😂,http://twitter.com/download/iphone,,False,,,Twitter for iPhone,,Ge_Lito,106143274
416,1.0,False,False,True,,3.0,,1.2045381124892017e+18,es,,1.2042356795694612e+18,1204538112489201665,Sigue la pura #CORRUPCIÓN en la @FGE_Veracruz @CuitlahuacGJ checalooooo @lopezobrador_ y no soy #adversario ni #prensafifi ni #conservadora ni #Feminazi sólo soy #veracruzana #BuenasTardes #BuenMartes a todas y todos https://t.co/l5dqdIJgrl,http://twitter.com/download/android,,False,False,1204235679569461248,Twitter for Android,,StaVerdad,2703379422
417,1.0,False,False,False,1.0986214506915348e+18,0.0,1.2054041476018545e+18,1.2054044179708887e+18,es,1205404147601854464,,1205404417970888704,"@cagento1 @FedericoHaDicho @Slaanesh_Adria Yo pensaba que eran más mayores, he visto el caso por encima solo. Pero vamos, que es lo que nos toca vivir en este totalitarismo feminazi.",https://mobile.twitter.com,cagento1,False,,,Twitter Web App,1098621450691534848,Juanmanuelzombi,417011975
418,145.0,False,False,False,,5.0,,1.2055040474925875e+18,es,,,1205504047492587521,"Una feminazi me acaba de mandar un mensaje privado  donde me dijo machista!
Jajajajajajaja
Seguramente me lo dijo por q me gustan los hombres...ya q me dijo q nunca podré gustar del sabor d una mujer 🤢
No mamen...no tengo la culpa de sus broncas!!!",http://twitter.com/download/android,,False,,,Twitter for Android,,sse30611,258962306
419,0.0,False,False,False,,0.0,,1.2022786180696556e+18,es,,,1202278618069655553,"Jajajaja los jugadores de la sub 17 del América son unos putos cracks 🤣 vaya interpretación del violador eres tú, hasta a mi me dieron ganas de hacer un video de tan majestuosa coreografía feminazi 🤣",http://twitter.com/download/android,,False,,,Twitter for Android,,alex_gallardo24,517129540
420,2.0,False,False,False,,0.0,,1.2045224667201372e+18,es,,,1204522466720137217,Nunca me ha gustado Mon Laferte. Y menos ahora que anda interactuando con La*ren. No quiero que su mala influencia feminazi le lave mas la cabeza de lo que la tiene a L.,http://twitter.com/download/android,,False,,,Twitter for Android,,ganstaregui,367324074
421,1.0,False,False,False,,1.0,,1.2038252873703547e+18,es,,,1203825287370354695,"Oye tu! feminazi!!!
Te has dado cuenta que eres la antítesis de lo que demandas?
Solo demuestras ignorancia, brutalidad y falta total de empatía. https://t.co/qSUyGWsS5T",https://mobile.twitter.com,,False,False,,Twitter Web App,,ACIDPUPPET,135989291
422,3.0,False,False,False,,0.0,,1.2055335043747594e+18,es,,,1205533504374759429,Para estos carnavales amiga feminista o féminazi mejor larguese de PTY porque si no morirá de rabia por la canción de carnaval. XD,http://twitter.com/download/android,,False,,,Twitter for Android,,krostyflava,364914611
423,9.0,False,False,False,,17.0,,1.204532579652817e+18,es,,,1204532579652816896,"🚥No es q vienen, llegaron, los tiempos difíciles, ya están aquí con todo y sus movimientos apocalipticos del cambio climático , el demencial y patético feminazi el adoctrinamiento de genero y otro tanto más que te atenazan, pero ojo! no cuestiones ,estarías agrediendo al mundo❗ https://t.co/DTB9l1nEWi",http://twitter.com/download/android,,False,False,,Twitter for Android,,Kattybcn,2610502687
424,4.0,False,False,True,,0.0,,1.2020255604336804e+18,es,,1.201963817632256e+18,1202025560433680385,"Hasta cuando @Lenin tenemos que soportar a esta inepta  #FEMINAZI-Promuerte????
Ya Basta  !!!! 
#FueraRomoFuera https://t.co/VeU5j3WJIR",http://twitter.com/download/android,,False,False,1201963817632256000,Twitter for Android,,Astrea1014,273739728
425,0.0,False,False,False,,0.0,,1.2044524004357407e+18,es,,,1204452400435740672,"Ya no se puede opinar de nadie ni hacer un comentario por culpa de las feminazis q se creen superman compartiendo un video
E aqui la diferencia entre feminista y feminazi https://t.co/TlGFLfue2a",http://twitter.com/download/android,,False,False,,Twitter for Android,,Thiago_ok1,757722400343687168
426,0.0,False,False,False,,0.0,,1.2065646266970767e+18,es,,,1206564626697076739,Patriarcado 1 feminazis 0 en ASTINAVE EP https://t.co/nuY2CUe8vj,http://instagram.com,,False,False,,Instagram,,mrangel1979,776809685429149696
427,1.0,False,False,False,,0.0,,1.204475867746984e+18,es,,,1204475867746983937,A ver a ver Carmen dejá de andar violando maldita feminazi te vas a morir,https://mobile.twitter.com,,False,,,Twitter Web App,,lucreevillaroel,1319060850
428,1.0,False,False,False,,1.0,,1.2022563318996541e+18,es,,,1202256331899654144,Cuando una #FemiNazi saca un cuchillo /// Pero le sacas un pan y un jamón y te hace un sándwich por instinto . https://t.co/sdPnck8Aan,http://twitter.com/download/iphone,,False,False,,Twitter for iPhone,,Kevel94,838764373590016000
429,53.0,False,False,False,,32.0,,1.204545596117463e+18,es,,,1204545596117463040,Continúan las feminazi hostigando a los carabineros en diversas comisarías con su zumba insoportable. Les acompañan flaites y típicos encapuchados que luego comienzan a atacar las comisarías con pedradas y no faltan los narcos que aparecen con armamento automático. ¿Hasta cuándo?,http://twitter.com/download/iphone,,False,,,Twitter for iPhone,,pdhernandezf,340456965
430,0.0,False,False,False,,0.0,,1.2041830240421724e+18,es,,,1204183024042172421,"Hay revistas y diarios feministas que desconocen el término ""feminazi"", tienen argumentos estupidos",https://mobile.twitter.com,,False,,,Twitter Web App,,OsmanArgento,962686916771622912
431,0.0,False,False,False,,0.0,,1.2047527032488346e+18,es,,,1204752703248834561,"Si yo estoy haciendo mi trabajo y viene una ""feminista"" en una concentración y me daña mi instrumento de trabajo, además de echarme pintura en la cara solo les diré que después va a haber una féminazi menos.",http://twitter.com/download/android,,False,,,Twitter for Android,,EduardoMarin21,222504438
432,1.0,False,False,False,,0.0,,1.2021234669059277e+18,es,,,1202123466905927680,"Me gustó y lo comparto..
Creo que lo haremos por casa
(Se agradece cero bullying LGBTI+ o Feminazi) https://t.co/4ZcLu6GhIK",http://twitter.com/download/android,,False,False,,Twitter for Android,,CarlosECorroG,885551116238422016
433,0.0,False,False,False,2310779545.0,0.0,1.2090756352530678e+18,1.2094390640190792e+18,es,1209075635253067776,,1209439064019079169,@DovahkiinFerret Y si un chico hace eso a una chica como se llama a si acoso según las feminazis :v,http://twitter.com/download/android,DovahkiinFerret,False,,,Twitter for Android,2310779545,GermanPiti64,3148750271
434,0.0,False,False,True,,0.0,,1.2044541666949734e+18,es,,1.2033965981910016e+18,1204454166694973446,"Supongo que cualquier MUJER que se precie, debe sentir vergüenza ajena viendo a estas ""señoritas"" haciendo tanto el ridículo y yo pregunto ¿Cómo es posible que el colectivo #FemiNazi reciba subvenciones millonarias del gobierno? https://t.co/R7ulVNyr4g",http://twitter.com/download/android,,False,False,1203396598191001600,Twitter for Android,,2mas2noson5,609544707
435,1.0,False,False,False,1.1647456030766408e+18,1.0,1.2042117772544164e+18,1.2042120729192612e+18,es,1204211777254416384,,1204212072919261194,Espero no ser declarado objetivo feminazi por mi anterior patriarcal tweet.,http://twitter.com/download/android,RonanTori,False,,,Twitter for Android,1164745603076640769,RonanTori,1164745603076640769
436,132.0,False,False,False,,43.0,,1.2044475261134684e+18,es,,,1204447526113468416,"Os estáis riendo mucho con las feminazis locas del coñø y su bailecito... pero de esas 200 del vídeo, seguro que 50 acabaron en casa haciendo la cena, libre y voluntariamente y las otras 150 viven con sus padres y mamá les hizo la cena. Harto de tanta 💩 feminazi!!!",http://twitter.com/download/android,,False,,,Twitter for Android,,HastaLesCojones,4806726075
437,0.0,False,False,False,,0.0,,1.2043790428850545e+18,es,,,1204379042885054464,"Según lógica feminazi, un hombre caballeroso puede ser tildado de acosador. Lo que buscan es que en un futuro la mujer no sepa que es la caballerosidad. https://t.co/NRus2bR2tN",http://twitter.com/download/android,,False,False,,Twitter for Android,,Jonathandpc1981,2988097517
438,0.0,False,False,False,,0.0,,1.2044328971737948e+18,es,,,1204432897173794818,Alguna otra feminazi por ahí???,http://twitter.com/download/iphone,,False,,,Twitter for iPhone,,Efraratz,114457046
439,1.0,False,False,True,,0.0,,1.20456227573615e+18,es,,1.204036000978215e+18,1204562275736150017,Él es un trolo y tú una feminazi resentida. https://t.co/zHAANA03oc,http://twitter.com/download/android,,False,False,1204036000978214912,Twitter for Android,,_greg93,91129155
440,0.0,False,False,False,,0.0,,1.2064446026701455e+18,es,,,1206444602670145536,"Denle una Caguama a ese Español.
XD XD C Mmo
#FemiNazis #Feministas #ElVioladorEresTu https://t.co/sbOw70ff5a",http://twitter.com/download/android,,False,False,,Twitter for Android,,Kim0sab1,1200683066840236032
441,0.0,False,False,False,,0.0,,1.2055180979285893e+18,es,,,1205518097928589312,Feminazi Venezolana causa furor en los comics.,http://www.facebook.com/twitter,,False,,,Facebook,,Kanibal66,147757636
442,0.0,False,False,False,,0.0,,1.2052968992693903e+18,es,,,1205296899269390337,"""Contra las feminazis""
¡Locuras a granel!

Fenomenoide vs himno feminazi.

@MgtowCualquiera

https://t.co/jD4ef5O2il",http://twitter.com/download/android,,False,False,,Twitter for Android,,gojiramgtow,1124132969327878144
443,13.0,False,False,False,,0.0,,1.2045342332947046e+18,es,,,1204534233294704640,El haber tenido hermanos con tendencias de machismo exarcerbado solo me han servido de con quien agarrarme a madrazos y eso que no soy féminazi.,http://twitter.com/download/iphone,,False,,,Twitter for iPhone,,ROCKSTARTPM,109420519
444,1.0,False,False,False,572636839.0,1.0,1.2063900954373202e+18,1.2063905852648817e+18,es,1206390095437320192,,1206390585264881664,@Diezum @cristiancrespoj 😂😂🤣.  Eso quieren llamar la atención. Igual las feminazis. Nosotros les damos la vida con nuestra publicidad.,http://twitter.com/download/iphone,Diezum,False,,,Twitter for iPhone,572636839,monicasalazar13,377333569
445,1.0,False,False,True,,0.0,,1.205304055234519e+18,es,,1.2051127968134308e+18,1205304055234519041,A las Feminazi les encantará esta bellezura! así se admira la vida! No se aborta! https://t.co/FVXEEAhSso,https://mobile.twitter.com,,False,False,1205112796813430784,Twitter Web App,,djmaschvzla,41630163
446,1.0,False,False,True,,0.0,,1.205545255984083e+18,es,,1.2053774670802698e+18,1205545255984082950,"Si se preguntan porque Taylor Swift se volvió radical feminazi de la noche a la mañana es porque el mafioso de Soros le ayudo a recomprar los derechos de su música, esto demuestra que ningún famosillo se vuelve ""feminista"" de gratis, siempre hay una fuerte razón detrás de todo💰 https://t.co/6uZhXHZtTb",https://mobile.twitter.com,,False,False,1205377467080269824,Twitter Web App,,angelpb55,1102432201
447,0.0,False,False,True,,1.0,,1.2044090928460964e+18,es,,1.2037061150553252e+18,1204409092846096384,Q idiota 🤦🏾‍♂️ como eras feminazi a están atacando a todo 😂😂😂😂 https://t.co/e2d0EV5JZ0,http://twitter.com/download/iphone,,False,False,1203706115055325184,Twitter for iPhone,,jdcastroTW,122153563
448,5.0,False,False,True,,1.0,,1.204405265950544e+18,es,,1.2041903358800527e+18,1204405265950543872,"Feminazi cegada y burra, aparte. 

Mira que ridiculiza a nuestros héroes 

Que ridiculicen a tu abuela!! Y de paso a tu papá, abuelo, hijos e hijas !!! https://t.co/KhqmGqwdAM",http://twitter.com/download/android,,False,False,1204190335880052741,Twitter for Android,,Jackskinripper,161394383
449,0.0,False,False,True,,0.0,,1.2044576616868332e+18,es,,1.204290767897936e+18,1204457661686833152,Las mujeres nunca mienten segun la ley feminazi. https://t.co/4s3U3DjMQe,http://twitter.com/download/android,,False,False,1204290767897935872,Twitter for Android,,llodio_mendoza,916662802789601281
450,0.0,False,False,True,,0.0,,1.2045461120587448e+18,es,,1.204363138700845e+18,1204546112058744832,Esto solo puede suceder en Capitalismo y en la libertad que lleva inherente este sistema. ¡En tu cara femiNAZI zurda de mierda! https://t.co/TUdBJ5trtU,http://twitter.com/download/android,,False,False,1204363138700845058,Twitter for Android,,carbonelljorge,184434777
451,0.0,False,False,False,,0.0,,1.2045408678114468e+18,es,,,1204540867811446789,Jajajaja a por la cena jajajaja #Feminazi #LasTesis #MALEDUCADA #10Dic # https://t.co/YjroCtdhqw,http://twitter.com/download/android,,False,False,,Twitter for Android,,VikThOr2020,118753908
452,6.0,False,False,True,,2.0,,1.2042287618073928e+18,es,,1.204141170458321e+18,1204228761807392768,"Nos va a tocar salirles a las feminazi a hacer Performance de familia... No soy violador!! América está despertando , el comunismo debe ser controlado. @elmonitosanchez @cesarcorredor10 @HassNassar https://t.co/lXmT2UXdeg",http://twitter.com/download/android,,False,True,1204141170458320896,Twitter for Android,,yimmys,114349252
453,1.0,False,False,False,9.661710361264988e+17,0.0,1.210670946119553e+18,1.2107157677269934e+18,es,1210670946119553025,,1210715767726993408,"@Luisin10359115 No tengo sensibilidad ante una feminazi. Lo siento. Si no le gusta lo que escribí,  no lo lea! Bai",http://twitter.com/download/android,Luisin10359115,False,,,Twitter for Android,966171036126498819,gracielam2714,307428012
454,0.0,False,False,False,,0.0,,1.2046616971910103e+18,es,,,1204661697191010305,Cuando la feminazi no entiende la respuesta al punto que le gusta. https://t.co/IX6JdVWhzK,http://twitter.com/download/android,,False,False,,Twitter for Android,,RAIH4979,2413039491
455,12.0,False,False,False,,7.0,,1.2044320213066465e+18,es,,,1204432021306646531,"Las feminazi en acción.  Jamás una mujer que haga eso tendrá más allá de mi indiferencia y secreto desprecio. 

https://t.co/Ls04Sfhzog",https://about.twitter.com/products/tweetdeck,,False,False,,TweetDeck,,viejocretino,126509816
456,3.0,False,False,True,,3.0,,1.2044845075057664e+18,es,,1.2041448884990976e+18,1204484507505766401,"Esto es FEMINAZI, no FEMINISTA 
Háztelo mirar🤦🏻‍♀️ https://t.co/EY33MU3zTe",http://twitter.com/download/iphone,,False,True,1204144888499097600,Twitter for iPhone,,victoriaordzz,1119341820130021377
457,1.0,False,False,False,,0.0,,1.2043821699735798e+18,es,,,1204382169973579777,"Bueno, ya, al Blueprint... la compañera mia, que le digo ""perro mojado"" de cariño hoy no quiso venir... que se siente agotada mentalmente.. y yo KHE? mardita si usas el cerebro... la propia perro mojado.. y despues anda pidiendo igualdad porque es medio feminazi.. que lo mame!",https://mobile.twitter.com,,False,,,Twitter Web App,,TotumaStereo,199333201
458,2.0,False,False,False,,0.0,,1.2040523053745275e+18,es,,,1204052305374527488,"A sido feminazi, con razón https://t.co/5KdQwllX70",http://twitter.com/download/android,,False,False,,Twitter for Android,,metalleomon,109705469
459,2.0,False,False,True,,2.0,,1.2048873738401014e+18,es,,1.2048143740592947e+18,1204887373840101376,Los Nazi de Hitler son niños de pecho al lado de las FemiNazi en el siglo 21 https://t.co/1w4ttQpGja,http://twitter.com/download/android,,False,False,1204814374059294720,Twitter for Android,,M633News,281719971
460,0.0,False,False,True,,0.0,,1.202198183658578e+18,es,,1.202174052976214e+18,1202198183658577926,Que extraño que la ADL no se ha pronunciado del saludo Nazi de las FemiNazi en todo el mundo 🤔 https://t.co/LfVhUAKRYd,http://twitter.com/download/android,,False,False,1202174052976214016,Twitter for Android,,M633News,281719971
461,0.0,False,False,False,,0.0,,1.204235982821843e+18,es,,,1204235982821842944,Algo mas absurdo que las novelas Colombianas es ver una feminazi Dominicana.,http://twitter.com/download/iphone,,False,,,Twitter for iPhone,,Etivers0n,3737746694
462,1.0,False,False,False,,0.0,,1.204700375137366e+18,es,,,1204700375137366016,"¿Os imagináis a un miembro de La Manada dando una conferencia en una universidad sobre cualquier tema relacionado con la mujer? Pensar el revuelo que eso causaría, sobretodo en el entorno feminazi. Pues eso está pasando en la UPV con la connivencia del gobierno y justicia",http://twitter.com/download/iphone,,False,,,Twitter for iPhone,,bosco_live,787688963876253698
463,53.0,False,False,False,,16.0,,1.202238094747095e+18,es,,,1202238094747095042,"Cómo reconocer a una #feminazi: No entienden la diferencia entre una #feminista y una feminazi (Y piensan que por postear esto, soy violador o misógino) 

Lean, estudien e infórmense, para que en unos años se den cuenta de lo pendejas/os que eran. https://t.co/liCmLpMi1e",http://twitter.com/download/android,,False,False,,Twitter for Android,,RendonCristhian,509460310
464,1.0,False,False,True,,0.0,,1.2049277922924667e+18,es,,1.2045579951259484e+18,1204927792292466689,Jajajajaja heroe del Bullying Feminazi https://t.co/XhT0aYBxxN,http://twitter.com/download/android,,False,False,1204557995125948416,Twitter for Android,,ganrielr,94989851
465,0.0,False,False,False,,0.0,,1.202101871395115e+18,es,,,1202101871395115009,"STAAAAAAAP, ESTÁN QUEMANDO EL MEME DE LAS FEMINAZI MUY RÁPIDO.",http://twitter.com/download/android,,False,,,Twitter for Android,,Carl0m,579677850
466,22.0,False,False,False,,15.0,,1.204489948188967e+18,es,,,1204489948188966912,"¡Han cantado Bingo señores!
#ElVioladorEresTu #Feminazi https://t.co/yS06mv04Oe",http://twitter.com/download/iphone,,False,False,,Twitter for iPhone,,DignidatCapitan,1201460536224993280
467,1.0,False,False,False,,0.0,,1.204126304645329e+18,es,,,1204126304645328897,La lección de Pérez-Reverte a la inculta feminazí Irantzu Varela que criticó la película 'El irlandés' - Periodista Digital https://t.co/n1GEJRLWJk,http://twitter.com,,False,False,,Twitter Web Client,,jcarnomu78,2513628096
