,in_reply_to_status_id,quoted_status_id,quoted_status_id_str,id,is_quote_status,favorited,favorite_count,source,possibly_sensitive,in_reply_to_user_id,in_reply_to_status_id_str,truncated,retweet_count,retweeted,lang,source_url,full_text,in_reply_to_user_id_str,in_reply_to_screen_name,id_str,author,author_id
570,,,,1207760209080455170,False,False,209,TweetDeck,False,,,False,100,False,es,https://about.twitter.com/products/tweetdeck,"El portavoz de @facua, @RubenSanchezTW, ha anunciado que se pondrán este viernes a disposición judicial los certificados de la difusión de los audios de la víctima del 'Caso Arandina' https://t.co/cKW840QFAf",,,1207760209080455170,El_Plural,158313996
571,1.207785618060796e+18,,,1207901592583909376,False,False,1,Twitter for Android,,41591309.0,1207785618060795904,False,0,False,es,http://twitter.com/download/android,"@Namreg78 @Archeron8 @DeSantako @voxnoticias_es @vox_es La manada de Manresa eran nacionalizados y lo de la Arandina eso fue un juicio lleno de irregularidades con una pena desproporcionada. Por mucho que os fastidie es la verdad. Si quiere te hago la regla de tres  , a ver si la entiendes mejor que Susana Griso.",41591309,captRed78,1207901592583909376,danielynadamas,270604253
572,1.2076002946218312e+18,,,1207601358632890368,False,False,3,Twitter for Android,,3384564059.0,1207600294621831169,False,0,False,es,http://twitter.com/download/android,@afgafasmoradas Y los de la Arandina en libertad provisional...,3384564059,afgafasmoradas,1207601358632890368,mriater,2668119423
573,,1.2083227806237164e+18,1208322780623716352,1208370954621145089,True,False,1,Twitter Web App,False,,,False,0,False,es,https://mobile.twitter.com,"Y no olvidemos de denunciar que quienes apoyan a los 
VIOLADORES TIENEN BENEFICIOS DEL 'ARANDINA' 
y probablemente les 'financien'. https://t.co/O3tgYt2q80",,,1208370954621145089,1denmadrid,430579114
574,1.2072065489945027e+18,,,1207299412256591872,False,False,2,Twitter for Android,,87659574.0,1207206548994502656,False,0,False,es,http://twitter.com/download/android,"@CristinaSegui_ A ti también cuando te condenen por humillar la menor de edad violada por los jugadores del Arandina. Tranquila, aunque hayas borrado tuits y demás, las redes tienen memoria.... Campeona.",87659574,CristinaSegui_,1207299412256591872,TitoBridge,345140155
575,,,,1206517036433780737,False,False,0,Twitter for Android,,,,False,0,False,es,http://twitter.com/download/android,"La hermana de uno de los violadores de la Arandina...""tengo miedo por los hombres, ante las denuncias falsas...""
Pues ya sabéis ""hombres"", si tenéis 24 años y os queréis follar a una niña de 15 años, pedir el DNI, joder, ¡qué parecéis bobos!",,,1206517036433780737,HaroAmbrojo,3527866696
576,,,,1207601516787519490,False,False,0,Buffer,False,,,False,5,False,es,https://buffer.com,"⚖️ La víctima del ‘caso Arandina’ está «encerrada en casa sin poder salir» mientras los agresores continúan libres
https://t.co/i9hCcagWAy",,,1207601516787519490,_Contrainfo,757837153216765952
577,,1.2063104165168128e+18,1206310416516812801,1207216383332900867,True,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,Entre esto y #arandina yo como hombre tengo miedo a hacer mi vida @vox_es te necesitamos https://t.co/UJp5eZuKiD,,,1207216383332900867,rubendied,2279719840
578,,,,1207472800006582274,False,False,0,Twitter Web App,,,,False,0,False,es,https://mobile.twitter.com,"#Arandina hay que tener un poco de cerebro y atenerse a las consecuencias. 
Estos señores no pueden hacerse los inocentes, pretender que nos creamos que quedaron para jugar a las tacitas y que ella es la culpable. No hay provocación que justifique una violación. NO!!",,,1207472800006582274,RedVignettista,1036829329
579,,,,1205529960699637763,False,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,"Claves de la sentencia de La Arandina: intimidación ambiental, cooperación y credibilidad de la víctima https://t.co/GnXvNubRWI vía @_infoLibre",,,1205529960699637763,pradoalberdi,30077920
580,1.2300738509032653e+18,,,1230226904717852673,False,False,0,Twitter for Android,,2913936040.0,1230073850903265282,False,0,False,es,http://twitter.com/download/android,"@LaFallaras Jajajjaja  ésta mujer tiene unos monólogos de puta madre, venga,cada vez que se diga Venezuela,un chupito.😂",2913936040,LaFallaras,1230226904717852673,moisctc,2572087661
581,1.2074492385919877e+18,,,1207450199377039361,False,False,0,Twitter Web App,False,292645777.0,1207449238591987712,False,0,False,es,https://mobile.twitter.com,"@juanrga @felixregueiro1 @ManuelVilas2 @GirautaOficial La mayoría de periódicos que he leído ponen violación , uno de ellos https://t.co/pmnYz6fL8d",292645777,juanrga,1207450199377039361,SalvaGarca4,887706333587402752
582,1.20740067878153e+18,,,1207435213913104384,False,False,0,Twitter Web App,,1.1486902790016778e+18,1207400678781530120,False,0,False,es,https://mobile.twitter.com,"@mariioalvarezzz @RobertoJauregiM @OpenMinded40 @Piticlina1989 Es evidente que lo que hacen es de desvergonzados, y yo creo que deben pisar la cárcel, pero 38 años...",1148690279001677824,mariioalvarezzz,1207435213913104384,UNS_Literatura,634611362
583,1.2072231949833216e+18,,,1207223849433096192,False,False,0,Twitter for Android,,200446880.0,1207223194983321600,False,0,False,es,http://twitter.com/download/android,"@la_resala Hay pruebas, la víctima jamás se ha contradicho en lo esencial del caso y cada uno de ellos es violador y colaborador necesario del resto de violaciones de ahí los 38 años. Y sinceramente no voy a volver a lo mismo porque ya veo que no lo entiende.",200446880,la_resala,1207223849433096192,vell237,2505639930
584,,,,1207238938773073922,False,False,1,Twitter Web Client,False,,,False,0,False,es,http://twitter.com,"Cristina Seguí, Alfonso Ussía o Bertrand Ndongo podrían ser juzgados por difundir los audios del caso Arandina https://t.co/DY1Uy87Hfx vía @spanishrevorg",,,1207238938773073922,aulapc_es,712312848
585,1.207083077132079e+18,,,1207344661054050306,False,False,0,Twitter for Android,,8.801623566046577e+17,1207083077132079109,False,0,False,es,http://twitter.com/download/android,"@SoyUnaGafapasta Little things, American radical y No time to die. No está nada mal 3 pelis para 2020. 38 años, no lo mateis aún es buen actor.",880162356604657664,SoyUnaGafapasta,1207344661054050306,Jordi_Malix,797408326313267200
586,,1.2073810229727437e+18,1207381022972743680,1207450382231728128,True,False,2,Twitter for iPhone,False,,,False,0,False,pt,http://twitter.com/download/iphone,E 38 anos depois... Eu revivo os contos... https://t.co/AiOH1eaT1Z,,,1207450382231728128,GuthyRodrigues,2447273060
587,1.2301081214162616e+18,,,1230205514816114689,False,False,0,Twitter for Android,,48822802.0,1230108121416261632,False,0,False,es,http://twitter.com/download/android,"@Barbijaputa Un cretino, el karma le pasará factura tranquila ya le llegará por hijo de puta",48822802,Barbijaputa,1230205514816114689,CortadorJamonCC,266283929
588,,,,1207109788225675264,False,False,0,Twitter Web Client,False,,,False,0,False,es,http://twitter.com,Sentencia ARANDINA y la justicia con PERSPECTIVA DE GÉNERO ⚡️PARTE 1 https://t.co/XefdFsfS9q vía @YouTube. Vamos muy mal..e iremos a peor.,,,1207109788225675264,jubilado49,2540268716
589,1.204805029661696e+18,,,1205124428935450624,False,False,0,Twitter for iPhone,False,2216589010.0,1204805029661696000,False,0,False,es,http://twitter.com/download/iphone,@monasterioR @julia_otero Eres de puta risa colega 🤣🤣🤣🤣 https://t.co/i2VjC1L3UW,2216589010,monasterioR,1205124428935450624,Miguelegna_,518970592
590,,1.2061200468016701e+18,1206120046801670145,1207020165432565762,True,False,0,Twitter Web App,False,,,False,0,False,es,https://mobile.twitter.com,"El BASTARDO de @alfonso_ussia se refiere así a una menor de 15 años, creo que con el BASTARDO me estoy quedando corto.

#Arandina https://t.co/sA7klxSPZ4",,,1207020165432565762,jvalverdemusic,443856250
591,,,,1207254015089762304,False,False,4,Twitter for Android,False,,,False,2,False,es,http://twitter.com/download/android,"#ÚLTIMAHORA 🔴 Libertad a la espera de decisión judicial para los tres condenados por el Caso #Arandina.

📸 @RTVE https://t.co/pM7HbVAzAT",,,1207254015089762304,eSPAINews,934901098015535105
592,,,,1207291958252724228,False,False,0,Republica_com,False,,,False,0,False,es,https://www.republica.com,"La víctima del 'caso Arandina' denunciará amenazas, insultos y filtraciones https://t.co/y3MasGcJmn https://t.co/zTlsmLHo97",,,1207291958252724228,Republica_com,119410870
593,,,,1207404995718590464,False,False,2,Twitter for iPhone,,,,False,0,False,pt,http://twitter.com/download/iphone,"38 anos depois, estamos na final do mundial contra o mesmo adversário. Que Deus esteja ao nosso lado!!!! Voltaremos voltaremos, a ser o número 1... 🔴⭐️⚫️",,,1207404995718590464,BrenoLucas997,2229838657
594,1.207597003858944e+18,,,1207600917031378944,False,False,0,Twitter for Android,,3379107491.0,1207597003858944001,False,0,False,es,http://twitter.com/download/android,@IberoCainita @quettaheru @esjavieraleman Arandina (?),3379107491,IberoCainita,1207600917031378944,Bosco_Serrano,350688909
595,,,,1207208691046453248,False,False,1,Twitter for Android,False,,,False,1,False,es,http://twitter.com/download/android,"Sobre las posibles condenas por difundir los audios de la víctima de la Arandina, ahora mis declaraciones para @Newtral por @nlopeztrujillo
https://t.co/BMYoGd29rS",,,1207208691046453248,Alarcon_Vero,330404526
596,1.2048239247537316e+18,,,1205193625514184704,False,False,0,Twitter for Android,,2216589010.0,1204823924753731584,False,0,False,es,http://twitter.com/download/android,@monasterioR A ver si es verdad y os extinguis de una puta vez.,2216589010,monasterioR,1205193625514184704,reche_fito,300445893
597,1.2321971762956452e+18,,,1232406891269181440,False,False,0,Twitter for Android,,2431711675.0,1232197176295645184,False,0,False,es,http://twitter.com/download/android,"@AnabelAlonso_of Vete a la PUTA MIERDA PESTOSO MISERABLE PÚDRETE CERDO CHORIZO FELIPIN DINOSAURIO MOMIA PANCISTA SILLONERO, estás acabadito CHUPÓN estómago agradecido, oportunista carroñero",2431711675,AnabelAlonso_of,1232406891269181440,elcado1,285694438
598,,,,1207465391792041984,False,False,2,Mundiware Elite CS,True,,,False,1,False,pt,https://www.mundiware.com/,"Após 38 anos, Flamengo e  Liverpool se enfrentam na decisão do Mundial de Clubes https://t.co/mBM4tm9tUl https://t.co/DtPHD8ETnM",,,1207465391792041984,doldiarioonline,189545820
599,1.2069925099158077e+18,,,1207131221597265920,False,False,4,Twitter Web App,,9.617064428636652e+17,1206992509915807744,False,1,False,es,https://mobile.twitter.com,"@TraedTerfs @LGTBPSOE Hay que ser muy miserable para defender a alguien que sostiene un discurso que criminaliza no solo a la comunidad trans, sino a toda la comunidad LGTBIQ+. Hay una simetría entre quienes exculpan a Lidia Falcón y quienes exculpan a los condenados por el caso de Arandina.",961706442863665153,TraedTerfs,1207131221597265920,MalaveAManuel,3082912546
600,1.2074578057766748e+18,,,1207458014896295936,False,False,0,Twitter for Android,False,1.1889708017452728e+18,1207457805776674817,False,0,False,es,http://twitter.com/download/android,"DATO: Luego de 38 años se repite una final mundial entre @Flamengo 🇧🇷 y #Liverpoolfc 🏴󠁧󠁢󠁥󠁮󠁧󠁿. El 13 de Diciembre de 1981 los brasileños ganaron la antigua Copa Intercontinental 🏆, tras golear 3-0 con doblete de João Batista Nunez y un tanto de Adílio de Oliveira. https://t.co/bbfOLNgRx1",1188970801745272832,LPDigital_SV,1207458014896295936,LPDigital_SV,1188970801745272832
601,,,,1207314573197553665,False,False,0,Facebook,False,,,False,0,False,es,http://www.facebook.com/twitter,"Libertad provisional para los ex jugadores del #Arandina con penas de 38 años de cárcel
https://t.co/PVvd3RHUyY https://t.co/PVvd3RHUyY",,,1207314573197553665,mikeldi66,1368252535
602,1.2137341067664343e+18,,,1214099076461080578,False,False,0,Twitter for Android,,552561770.0,1213734106766434304,False,0,False,es,http://twitter.com/download/android,@InesArrimadas Valiente hijo de la gran puta,552561770,InesArrimadas,1214099076461080578,falacem,734476415324848128
603,,,,1204841946428170240,False,False,0,Twitter for Android,,303168830.0,,False,0,False,es,http://twitter.com/download/android,"@cayetanaAT ¿Cómo es posible que los políticos con más talento y audacia en sus cavilaciones no sean los líderes de sus respectivos partidos?Es una pregunta estupida,lo sé.
A ti te sobra talento y audacia.Tú deberías ser la líder de tu partido.Este país te necesita.Saludos!",303168830,cayetanaAT,1204841946428170240,robotssociales,1095825458199973890
604,1.235527508377981e+18,,,1235528206272335873,False,False,1,Twitter for Android,,2913936040.0,1235527508377980930,False,0,False,es,http://twitter.com/download/android,@LaFallaras Es una puta vergüenza 😠😠,2913936040,LaFallaras,1235528206272335873,ThorPolov,634784624
605,1.2072588922852188e+18,,,1207261724023365633,False,False,0,Twitter Web App,,1.1188362539512422e+18,1207258892285218823,False,0,False,es,https://mobile.twitter.com,"@gmm223 En libertad hasta que tome el Tribunal la decisión de si ingresan o no, pero si los han dejado irse será porque no van a entrar finalmente. Muy loco todo, 38 años encima y en la calle.",1118836253951242240,gmm223,1207261724023365633,Desvessa,4832920882
606,,1.207297935773487e+18,1207297935773487104,1207299420817182723,True,False,60,Twitter for Android,False,,,False,31,False,es,http://twitter.com/download/android,"Condenas de hasta 38 años, eh?
🤦‍♀️ https://t.co/zY2iWOPcrG",,,1207299420817182723,Inesita49487794,1071797604277723142
607,,,,1207254065161363458,False,False,0,Besocy_Oficial,False,,,False,0,False,es,http://besocy.com,Los exjugadores de Arandina condenados a 38 años de prisión hoy no van a la cárcel https://t.co/j6tkGnapxO,,,1207254065161363458,la_informacion,18717943
608,1.2072842118094275e+18,,,1207405006464442373,False,False,0,Twitter for Android,,7.778762794964992e+17,1207284211809427458,False,0,False,es,http://twitter.com/download/android,"@leslieyyyy Porque en la de los de Arandina no hay pruebas de la violación y en esta si, y a los otros 38 años y a esta nada...pero vamos, no conviene darle bulo en los medios 😂😂",777876279496499200,leslieyyyy,1207405006464442373,NoMolestePr0gre,321236412
609,1.2039892675313418e+18,,,1205025343142268928,False,False,1,Twitter for Android,,911000017.0,1203989267531341830,False,0,False,es,http://twitter.com/download/android,"@susanadiaz @ParlamentoAnd Esto es la política en España, este es el mísero nivel de los políticos, este es el reflejo de una sociedad estúpida que los políticos estúpidos nos trata como a ellos",911000017,susanadiaz,1205025343142268928,Miguel25779535,982706352677113856
610,,,,1207216429898108928,False,False,0,Twitter for iPhone,False,,,False,0,False,es,http://twitter.com/download/iphone,"Según la tal Castañon, diputada de Podemos por Asturias y Secretaria de Feminismos Interseccional y LGBTI, “Quienes se escandalizan por la sentencia de los jugadores de Arandina....son los mismos que piensan que la violencia sexual se resuelve con la prisión permanente revisable. https://t.co/j5mXlITCv4",,,1207216429898108928,Strategist_62,3084549503
611,,,,1207344639872819201,False,False,8,TweetDeck,False,,,False,7,False,es,https://about.twitter.com/products/tweetdeck,"El padre de la menor ha denunciado la difusión de los datos personales de su hija mediante una red social. 
https://t.co/rZmjty7ixv",,,1207344639872819201,informativost5,16514160
612,,,,1207005009499639819,False,False,0,WordPress.com,False,,,False,1,False,es,http://publicize.wp.com/,CASO DE LOS EX JUGADORES DE LA ARANDINA: CARTA DE PADRE A PADRE https://t.co/zj1wZ6plnK,,,1207005009499639819,apfs_burgos,3963589522
613,1.204805029661696e+18,,,1204911116998053890,False,False,0,Twitter for Android,,2216589010.0,1204805029661696000,False,0,False,es,http://twitter.com/download/android,"@monasterioR @julia_otero que puta grima me da el ""gracias"" del final con la cara seria",2216589010,monasterioR,1204911116998053890,vayapanorama_,849558709894352897
614,,,,1207367305895788544,False,False,0,Twitter Web App,False,,,False,1,False,es,https://mobile.twitter.com,"La Audiencia de Burgos mantiene la situación de libertad provisional de los tres condenados por el caso Arandina
https://t.co/aOtb6Ky9kr",,,1207367305895788544,LawAndTrends,154288353
615,,,,1207359839942455297,False,False,1,Twitter Web Client,True,,,False,0,False,es,http://twitter.com,"#CASOARANDINA | UNAS JÓVENES REALIZAN UN VÍDEO EN APOYO A LOS CHICOS DE LA ARANDINA CONDENADOS
https://t.co/5Y403vx5g3",,,1207359839942455297,EHDMA,2147554382
616,1.204805029661696e+18,,,1205024787489271809,False,False,0,Twitter for Android,,2216589010.0,1204805029661696000,False,0,False,es,http://twitter.com/download/android,"@monasterioR @julia_otero Un consejito Rocío. Cuando dice Vd. neo marxismo, a sus votantes les estalla la cabeza, porque no tienen ni puta idea de qué habla. Recuerde no salirse del guión:

Comunismo, ETA, Venezuela... Como mucho Chavismo o Bolivariano, más no, que no dan para más.",2216589010,monasterioR,1205024787489271809,TuitAndRoll,3353076209
617,1.2048239247537316e+18,,,1205061063810654209,False,False,14,Twitter for Android,,2216589010.0,1204823924753731584,False,1,False,es,http://twitter.com/download/android,"@monasterioR Si rocio, como quieres traer hijos al mundo, para luego verlos en la puta calle, como que no.",2216589010,monasterioR,1205061063810654209,Mandaosan1,1119410669953196032
618,1.2301081214162616e+18,,,1230211799779287041,False,False,1,Twitter for Android,,48822802.0,1230108121416261632,False,0,False,es,http://twitter.com/download/android,@Barbijaputa ¡¿Y esta estúpida moda de denunciar cualquier soplapollez subiendo imágenes del personal sin su consentimiento?¡ Los derechos de los demás no importan con tal de dar carnaza a los followers... Patético!,48822802,Barbijaputa,1230211799779287041,mandingogoa,1613720251
619,,1.206187075441242e+18,1206187075441242113,1207216436906774528,True,False,0,Twitter for iPhone,False,,,False,0,False,es,http://twitter.com/download/iphone,"No falla la doble moral de Vox!! Son los primeros en pedir cadena perpetua y a la vez cuestionan condenas de 38 años de cárcel para 3 violadores.

Sois escoria @bertrandmyd!! https://t.co/wnR0nzl6lo",,,1207216436906774528,poketrainer_mad,480608050
620,,,,1206959737650237440,False,False,0,TweetDeck,False,,,False,2,False,es,https://about.twitter.com/products/tweetdeck,"►Condenado El Chicle a prisión permanente revisable por el crimen de Diana Quer
►Multa y cárcel, penas por difundir audios de la víctima de la Arandina
►Entreculturas llama a correr por la educación de niñas que viven en riesgo de exclusión y violencia
https://t.co/drHMdTDYs8 https://t.co/OfKsvRiuXO",,,1206959737650237440,caval100,76593802
621,1.2073721328811745e+18,,,1207427816767344641,False,False,1,Twitter for Android,False,2582772392.0,1207372132881174530,False,0,False,es,http://twitter.com/download/android,@RafaLagoon 38 años igual! https://t.co/vQ3uo68Q00,2582772392,RafaLagoon,1207427816767344641,NANINACHI,62067913
622,1.2326175692842476e+18,,,1232627249108656128,False,False,2,Twitter for iPhone,,4089959487.0,1232617569284247552,False,0,False,es,http://twitter.com/download/iphone,"@IrantzuVarela @vice_spain Lo de equiparar acosos, abusos y agresiones se cuales con un pisotón o un empujón sin querer en el metro es una práctica habitual que me deja muy loca.",4089959487,IrantzuVarela,1232627249108656128,Clockworkatten,846007718322360320
623,,,,1206551996687437824,False,False,0,Facebook,False,,,False,0,False,es,http://www.facebook.com/twitter,Polémica manifestación en apoyo a los tres condenados por agresión sexual de la Arandina https://t.co/FOxuPPAMD4,,,1206551996687437824,discovermorerrc,3065881881
624,1.2320516575733064e+18,,,1233039428836352000,False,False,0,Twitter for Android,,2431711675.0,1232051657573306369,False,0,False,es,http://twitter.com/download/android,@AnabelAlonso_of Ese día no brillo La Estrella....,2431711675,AnabelAlonso_of,1233039428836352000,Santa_Perra,752961179094482945
625,1.204805029661696e+18,,,1205016373778436096,False,False,0,Twitter for iPhone,,2216589010.0,1204805029661696000,False,0,False,es,http://twitter.com/download/iphone,"@monasterioR @julia_otero No has estado en el campo en tu puta vida. La gente del campo es la más concienciada con el medio ambiente no como vosotros que lo que hacéis es engañar a la gente para seguir viviendo la vida padre, vendiendo viviendas firmadas sin licencia por ejemplo.",2216589010,monasterioR,1205016373778436096,rafaleyvaruiz,343270721
626,,,,1207600937860304896,False,False,1,Twitter for Android,,,,False,0,False,es,http://twitter.com/download/android,"Me están diciendo que no se es menos feminista por creer a los del Arandina y usar con ellos el lema ""Yo sí os creo"". De verdad que no sé qué será lo siguiente",,,1207600937860304896,karl_garx,990582932858384384
627,,1.2072305773775708e+18,1207230577377570816,1207231505891762176,True,False,0,Twitter for iPhone,False,,,False,0,False,es,http://twitter.com/download/iphone,Sería raro que con 38 años no se acordara el inmediato ingreso en prisión. https://t.co/qxfmaVHuwc,,,1207231505891762176,abordes84,275230379
628,,,,1207254105451876354,False,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,La Asamblea Feminista de Aranda convoca una concentración de apoyo a la víctima del 'Caso Arandina' https://t.co/EzFWlyV64m vía @Radio_Aranda,,,1207254105451876354,RenedoPSOE,3173539085
629,,1.2072531648833577e+18,1207253164883357696,1207254131989241857,True,False,4,Twitter for iPhone,False,,,False,2,False,es,http://twitter.com/download/iphone,Jajajaja con 38 años de cárcel los dejan libres. Poco debe confiar el Tribunal que se vaya a ratificar la pena en instancias superiores. https://t.co/ErjYnLumOs,,,1207254131989241857,abordes84,275230379
630,,,,1207239009220599808,False,False,0,Twitter Web App,,,,False,0,False,es,https://mobile.twitter.com,"#aruseros278 la manifestación en Aranda a favor de los jugadores de la Arandina, fue promovida y patrocinada por los familiares de dichos jugadores. La ciudad no está tan dividida como acabáis de decir",,,1207239009220599808,zony8,94307796
631,,,,1206649667523633154,False,False,1,Twitter for iPhone,,,,False,0,False,es,http://twitter.com/download/iphone,"Los futbolistas del arandina, Zozulya, violadores, nazis, ultras...el opio del pueblo es cada vez de mejor calidad.",,,1206649667523633154,Markesso1,395780156
632,,,,1207050300235898880,False,False,5,Twitter Web Client,False,,,False,1,False,es,http://twitter.com,"Multa de hasta 20 millones y 5 años de cárcel por difundir los audios de la víctima de la Arandina 
https://t.co/NYLhrANwbF",,,1207050300235898880,caval100,76593802
633,,,,1207359874541203456,False,False,0,Twitter for Advertisers (legacy),False,,,False,0,False,es,https://ads-api.twitter.com,"Los exjugadores del Arandina condenados permanecerán en libertad provisional
https://t.co/aG0CV31pZF
#tribunales https://t.co/55iTFv9ZXK",,,1207359874541203456,altoaragon,183580649
634,,,,1205057017200742400,False,False,0,Twitter for Android,,2216589010.0,,False,0,False,es,http://twitter.com/download/android,"@monasterioR tu hijo de 12 años te preguntará donde está Baltasar en la patética felicitación de Navidad de vuestro ""partido""? Que será lo próximo adorar a Papá Noel porque es más blanquito? Por cierto el tractor bien? Tiene buen ronrroneo? Vaya Zasca de la Otero eh! 😂😂😂",2216589010,monasterioR,1205057017200742400,_GuilleJMM_,3474136473
635,,1.2068721376943636e+18,1206872137694363653,1207254077450674176,True,False,10,TweetCaster for Android,False,,,False,6,False,es,http://www.tweetcaster.com,"38 años de corrupción del @PSOE que terminaron con su derrota en las urnas y con sus dirigentes condenados a largas penas de prisión, así que a ver si tienes un poco de vergüenza y te tapas un poquito. De nada. https://t.co/dJlSe8vt7p",,,1207254077450674176,Obi_Uan_Kenobi,276090406
636,,,,1206929439109595141,False,False,1,Besocy_Oficial,False,,,False,0,False,es,http://besocy.com,El PSOE de Burgos lamenta las concentraciones de apoyo a los condenados por el Caso Arandina https://t.co/6iEV5ULC2M https://t.co/nqX3Mo6tWF,,,1206929439109595141,burgosconecta,2302873614
637,1.233334389058261e+18,,,1233408100985712640,False,False,0,Twitter for Android,,2913936040.0,1233334389058260992,False,0,False,es,http://twitter.com/download/android,@LaFallaras Vaya dos chorizos de mierda pedazos h.p. lo que cobran por nada y los que les votaron cobran una puta ruina de jubilación. Que se podrán .,2913936040,LaFallaras,1233408100985712640,Xavi68608784,1102207547157688326
638,1.2297514574880236e+18,,,1230256579993272321,False,False,0,Twitter for Android,,287332193.0,1229751457488023552,False,0,False,es,http://twitter.com/download/android,"@LeticiaDolera Brecha salarial no sé,pero qué echaste a la puta calle a una actriz por la estar embarazada eso sí que lo sabemos todos.",287332193,LeticiaDolera,1230256579993272321,TrampsZgz,883827333077053440
639,,,,1206642090492477440,False,False,0,Twitter for Android,,,,False,0,False,es,http://twitter.com/download/android,"El caso Arandina es dramático. No sé qué clase de Justicia tenemos, pero hay asesinos con menos condena.",,,1206642090492477440,ROSAV0Z,472123827
640,1.2073809523406725e+18,,,1207427779102486528,False,False,0,Twitter for Android,,59591856.0,1207380952340672513,False,0,False,pt,http://twitter.com/download/android,@Flamengo A comunicação é patética! 38 anos sem chegar na merda da competição e vocês só fazem isso? Ah VTNC!,59591856,Flamengo,1207427779102486528,_massiis,955250195452825600
641,1.2143106274450186e+18,,,1214313291826311169,False,False,12,Twitter for iPhone,,552561770.0,1214310627445018624,False,5,False,es,http://twitter.com/download/iphone,"@InesArrimadas Déjate de maniobras cutres Inés. Tu actitud está ya en la línea de patética, no desciendas más. Sabemos que en nada estarás en el PP o acabada por completo. Haz algo positivo por el país. O para que si no, estás en política.",552561770,InesArrimadas,1214313291826311169,marisaparrilla,539285981
642,1.2068721376943636e+18,,,1207208749632557057,False,False,0,Twitter for Android,,911000017.0,1206872137694363653,False,0,False,es,http://twitter.com/download/android,"@susanadiaz Tal día como hoy CumFraude se reúnen con EH Bildu, olvidándose de los centenares asesinados por ETA, y tú no dices que los diputados socialistas andaluces votarán NO a la investidura. Eres otro fraude por 38 años del que nos hemos librado.",911000017,susanadiaz,1207208749632557057,AupaCecla,926666609305047040
643,1.204805029661696e+18,,,1205051388952240135,False,False,0,Twitter for Android,,2216589010.0,1204805029661696000,False,0,False,es,http://twitter.com/download/android,"@monasterioR @julia_otero A mi estas tonterías que hacéis los políticos  para tener razón o mejor imagen me dan un poco de vergüenza ajena la verdad. Entre que no tiene ni puta idea de diesel y que la otra solo critica también, no estáis consiguiendo nada por el país más que parecer un circo de payasos.",2216589010,monasterioR,1205051388952240135,gorilaboy33,974003713118539776
644,,,,1207131544680304640,False,False,0,Twitter Web Client,True,,,False,0,False,es,http://twitter.com,Víctimas bajo sospecha: el caso Arandina revela el cuestionamiento que sufren las denunciantes de violencia sexual https://t.co/81g8fvmHDj vía @eldiarioes,,,1207131544680304640,dolmonamor4,214927864
645,1.2047700774106522e+18,,,1205084384916840448,False,False,1,Twitter for iPhone,,372812630.0,1204770077410652160,False,0,False,es,http://twitter.com/download/iphone,"@Irene_Montero_ Para eso te tiene a ti, desde el Palacio de Galapagar con buena CALEFACION, sobretodo en estos días tan fríos, es fácil escribir pero no hacer nada más.
Eso si queda de Puta madre",372812630,IreneMontero,1205084384916840448,angelsesan1,936234529626435585
646,1.2137341067664343e+18,,,1214061113127641088,False,False,0,Twitter for iPad,,552561770.0,1213734106766434304,False,0,False,es,http://twitter.com/#!/download/ipad,"@InesArrimadas Y este hijo de puta le estamos pagando un sueldo para que insulte y joda a España? Inés, esto como se explica?",552561770,InesArrimadas,1214061113127641088,jesusoterogarz1,1177450924802883584
647,1.2048556118312796e+18,,,1205109184536236033,False,False,0,Twitter for iPhone,,2216589010.0,1204855611831279616,False,0,False,es,http://twitter.com/download/iphone,@monasterioR @madrid_vox Menuda puta empanada mental traeis los fascistas españoletes de verde...,2216589010,monasterioR,1205109184536236033,flix_kurz,327887435
648,,,,1207917517898956801,False,False,0,Twitter Web Client,False,,,False,0,False,es,http://twitter.com,Facua pondrá este viernes a disposición judicial los certificados de la difusión de los audios de la víctima del 'Caso Arandina' via @El_Plural https://t.co/z6TzjmQU4u,,,1207917517898956801,cocoarias08,561123404
649,1.204876000678568e+18,,,1205092675482988545,False,False,0,Twitter for Android,,2216589010.0,1204876000678567942,False,0,False,es,http://twitter.com/download/android,"@monasterioR @julia_otero Al menos confirmas con la ausencia de tu contra-argumento que no tienes ni puta idea del cambio climático. Más, confirmas que efectivamente te equivaste al decir urbanista a Julia, ya que te ha demostrado que es lo contrario y que la urbanista eres tú. Gracias por darle la razón",2216589010,monasterioR,1205092675482988545,DragneelNhoa,1109924521757294594
650,,,,1207510913928105985,False,False,0,Twitter for Android,False,,,False,0,False,es,http://twitter.com/download/android,El tribunal decide hoy si los exjugadores de la Arandina ingresan en prisión https://t.co/4HyMys9rg2,,,1207510913928105985,fjmerid,127794253
651,1.2066041679696937e+18,1.2065726852217487e+18,1206572685221748736,1207405172953141259,True,False,7,Twitter Web App,False,591124841.0,1206604167969693699,False,1,False,es,https://mobile.twitter.com,📍A propósito de la condena por agresión sexual a los jugadores de la Arandina. Los juicios paralelos y la indecencia de humillar a una menor https://t.co/pXRBI831c9,591124841,DoctoraGlas,1207405172953141259,DoctoraGlas,591124841
